BLOCK,ID,CODE,SOURCE,POP,TRTA,FAMFULL,TRTB,LAT,HERB,VEGWT,RWT
M3,7,C064/I03,M,NA,C,C064,C,NA,NA,14.397,1.588
M3,9,C101/I03,M,NA,C,C101,C,NA,NA,24.997,8.266
M3,5,P168/I03,M,NA,P,P168,C,NA,NA,7.367,0.569
M3,4,C197/I03,M,NA,C,C197,C,NA,NA,6.107,0.079
M3,3,C198/I03,M,NA,C,C198,C,NA,NA,9.817,0.689
M3,2,C226/I03,M,NA,C,C226,C,NA,NA,18.747,4.338
M3,1,P239/I03,M,NA,P,P239,C,NA,NA,6.827,3.858
E12,101,P17/F01/I12,E,17,NA,1701,P,45.02376,H,11.567,0
E12,102,P05/F74/I12,E,5,NA,574,P,41.42692,L,3.447,0.699
E12,103,P09/F35/I12,E,9,NA,935,P,42.79109,H,2.747,1.426
E12,104,P15/F14/I12,E,15,NA,1514,P,44.2915,L,6.057,0.959
E12,105,P22/F06/I12,E,22,NA,2206,P,46.75552,H,10.487,1.536
E12,106,P13/F60/I12,E,13,NA,1360,P,44.6076,H,0,0
E12,107,P17/F62/I12,E,17,NA,1762,P,45.02376,H,7.887,0
E12,108,P06/F56/I12,E,6,NA,656,P,41.57154,L,24.837,0.446
E12,109,P04/F47/I12,E,4,NA,447,P,40.06813,H,10.387,0.119
E12,110,P20/F59/I12,E,20,NA,2059,P,48.10384,L,9.527,0
E12,111,P22/F64/I12,E,22,NA,2264,P,46.75552,H,9.337,0.379
E12,112,P22/F11/I12,E,22,NA,2211,P,46.75552,H,8.437,0
E12,113,P11/F37/I12,E,11,NA,1137,P,43.28958,L,14.077,0.169
E12,114,P13/F61/I12,E,13,NA,1361,P,44.6076,H,5.387,0
E12,115,P10/F62/I12,E,10,NA,1062,P,43.69717,H,12.037,0.569
E12,116,P08/F43/I12,E,8,NA,843,P,41.97527,H,11.587,2.436
E12,117,P11/F41/I12,E,11,NA,1141,P,43.28958,L,11.107,0.259
E12,118,P16/F09/I12,E,16,NA,1609,P,44.75284,L,10.127,2.076
E12,119,P13/F02/I12,E,13,NA,1302,P,44.6076,H,2.287,0
E12,120,P14/F17/I12,E,14,NA,1417,P,44.29771,H,1.047,0.099
E12,121,P04/F73/I12,E,4,NA,473,P,40.06813,H,7.237,0
E12,122,P22/F15/I12,E,22,NA,2215,P,46.75552,H,5.197,1.056
E12,123,P14/F61/I12,E,14,NA,1461,P,44.29771,H,9.467,0.957
E12,124,P11/F15/I12,E,11,NA,1115,P,43.28958,L,10.077,2.307
E12,125,P10/F07/I12,E,10,NA,1007,P,43.69717,H,8.327,0
E12,126,P02/F07/I12,E,2,NA,207,P,38.7966,L,2.647,0
E12,127,P15/F56/I12,E,15,NA,1556,P,44.2915,L,2.087,0.149
E12,128,P03/F75/I12,E,3,NA,375,P,40.23327,H,15.847,1.009
E12,129,P09/F27/I12,E,9,NA,927,P,42.79109,H,2.547,0
E12,130,P16/F70/I12,E,16,NA,1670,P,44.75284,L,3.627,2.156
E12,131,P17/F13/I12,E,17,NA,1713,P,45.02376,H,1.227,0
E12,132,P12/F52/I12,E,12,NA,1252,P,44.54749,L,2.147,0
E12,133,P18/F19/I12,E,18,NA,1819,P,45.76868,L,6.427,0
E12,134,P20/F23/I12,E,20,NA,2023,P,48.10384,L,3.087,0
E12,135,P09/F47/I12,E,9,NA,947,P,42.79109,H,2.107,0
E12,136,P17/F70/I12,E,17,NA,1770,P,45.02376,H,7.907,0
E12,137,P19/F38/I12,E,19,NA,1938,P,47.73136,L,1.897,0
E12,138,P11/F66/I12,E,11,NA,1166,P,43.28958,L,8.877,0
E12,139,P11/F58/I12,E,11,NA,1158,P,43.28958,L,6.667,0
E12,140,P10/F08/I12,E,10,NA,1008,P,43.69717,H,22.097,1.909
E12,141,P16/F13/I12,E,16,NA,1613,P,44.75284,L,3.037,0
E12,142,P20/F50/I12,E,20,NA,2050,P,48.10384,L,7.077,0
E12,143,P02/F74/I12,E,2,NA,274,P,38.7966,L,5.157,0
E12,144,P03/F53/I12,E,3,NA,353,P,40.23327,H,9.237,0.559
E12,145,P18/F22/I12,E,18,NA,1822,P,45.76868,L,13.937,0
E12,146,P17/F30/I12,E,17,NA,1730,P,45.02376,H,7.117,0
E12,147,P01/F64/I12,E,1,NA,164,P,38.8235,L,8.357,0.119
E12,148,P22/F45/I12,E,22,NA,2245,P,46.75552,H,8.257,0.079
E12,149,P13/F21/I12,E,13,NA,1321,P,44.6076,H,7.337,0.579
E12,150,P10/F54/I12,E,10,NA,1054,P,43.69717,H,30.517,3.646
M1,50,P150/I01,M,NA,P,P150,P,NA,NA,4.827,0
M1,49,P042/I01,M,NA,P,P042,P,NA,NA,2.997,0.339
M1,47,C198/I01,M,NA,C,C198,P,NA,NA,1.287,0
M1,46,P144/I01,M,NA,P,P144,P,NA,NA,5.547,0
M1,45,P239/I01,M,NA,P,P239,P,NA,NA,5.037,1.169
M1,44,C219/I01,M,NA,C,C219,P,NA,NA,3.177,0
M1,43,C137/I01,M,NA,C,C137,P,NA,NA,5.957,0.679
M1,42,C216/I01,M,NA,C,C216,P,NA,NA,3.407,0
M1,41,P168/I01,M,NA,P,P168,P,NA,NA,2.877,0.069
M1,40,C186/I01,M,NA,C,C186,P,NA,NA,1.167,0.179
M1,39,P138/I01,M,NA,P,P138,P,NA,NA,3.187,0.059
M1,38,C096/I01,M,NA,C,C096,P,NA,NA,6.677,0.219
M1,37,P087/I01,M,NA,P,P087,P,NA,NA,5.117,1.029
M1,36,C095/I01,M,NA,C,C095,P,NA,NA,4.447,0.069
M1,35,P188/I01,M,NA,P,P188,P,NA,NA,2.737,0.119
M1,34,P028/I01,M,NA,P,P028,P,NA,NA,5.237,0.439
M1,33,P086/I01,M,NA,P,P086,P,NA,NA,7.497,0.039
M1,32,C187/I01,M,NA,C,C187,P,NA,NA,2.937,0
M1,31,C021/I01,M,NA,C,C021,P,NA,NA,9.107,2.577
M1,30,C105/I01,M,NA,C,C105,P,NA,NA,1.557,0
M1,29,P193/I01,M,NA,P,P193,P,NA,NA,5.057,0.919
M1,28,C122/I01,M,NA,C,C122,P,NA,NA,2.217,0.179
M1,27,C134/I01,M,NA,C,C134,P,NA,NA,6.337,0
M1,26,C223/I01,M,NA,C,C223,P,NA,NA,7.347,0.079
M1,25,P185/I01,M,NA,P,P185,P,NA,NA,2.067,0.319
M1,24,C145/I01,M,NA,C,C145,P,NA,NA,5.697,2.147
M1,23,C226/I01,M,NA,C,C226,P,NA,NA,6.977,1.149
M1,22,C033/I01,M,NA,C,C033,P,NA,NA,5.207,0.429
M1,21,P030/I01,M,NA,P,P030,P,NA,NA,9.877,0.728
M1,20,C211/I01,M,NA,C,C211,P,NA,NA,4.217,0.489
M1,19,P101/I01,M,NA,P,P101,P,NA,NA,5.137,0
M1,18,C197/I01,M,NA,C,C197,P,NA,NA,5.217,0.019
M1,17,C224/I01,M,NA,C,C224,P,NA,NA,5.157,0.199
M1,16,P027/I01,M,NA,P,P027,P,NA,NA,10.777,0.718
M1,15,C144/I01,M,NA,C,C144,P,NA,NA,6.927,0.179
M1,14,P181/I01,M,NA,P,P181,P,NA,NA,7.877,1.348
M1,13,P217/I01,M,NA,P,P217,P,NA,NA,6.207,0.469
M1,12,P218/I01,M,NA,P,P218,P,NA,NA,6.187,0.489
M1,11,P156/I01,M,NA,P,P156,P,NA,NA,8.797,0.339
M1,10,P109/I01,M,NA,P,P109,P,NA,NA,3.187,0
M1,9,C028/I01,M,NA,C,C028,P,NA,NA,6.827,0.059
M1,8,C024/I01,M,NA,C,C024,P,NA,NA,5.777,0.019
M1,5,P135/I01,M,NA,P,P135,P,NA,NA,9.387,0.289
M1,3,P166/I01,M,NA,P,P166,P,NA,NA,7.127,0.549
M1,103,C173/I01,M,NA,C,C173,P,NA,NA,6.677,0.279
M1,102,C188/I01,M,NA,C,C188,P,NA,NA,3.007,0.369
M1,101,C225/I01,M,NA,C,C225,P,NA,NA,6.487,1.469
M1,100,P089/I01,M,NA,P,P089,P,NA,NA,4.077,0
M1,99,C126/I01,M,NA,C,C126,P,NA,NA,2.457,0
M1,96,P183/I01,M,NA,P,P183,P,NA,NA,3.027,0
M1,95,P098/I01,M,NA,P,P098,P,NA,NA,1.697,0
M1,94,P084/I01,M,NA,P,P084,P,NA,NA,2.477,0
M1,93,P021/I01,M,NA,P,P021,P,NA,NA,0.747,0
M1,92,C039/I01,M,NA,C,C039,P,NA,NA,4.257,0.269
M1,91,C064/I01,M,NA,C,C064,P,NA,NA,3.057,0
M1,90,P069/I01,M,NA,P,P069,P,NA,NA,4.227,0.539
M1,89,C057/I01,M,NA,C,C057,P,NA,NA,2.307,0
M1,88,C114/I01,M,NA,C,C114,P,NA,NA,3.147,0
M1,87,C101/I01,M,NA,C,C101,P,NA,NA,5.517,2.287
M1,86,C135/I01,M,NA,C,C135,P,NA,NA,2.407,0
M1,85,C215/I01,M,NA,C,C215,P,NA,NA,2.817,0
M1,84,P102/I01,M,NA,P,P102,P,NA,NA,4.787,0
M1,83,P223/I01,M,NA,P,P223,P,NA,NA,6.797,0
M1,82,C088/I01,M,NA,C,C088,P,NA,NA,2.497,0
M1,81,P029/I01,M,NA,P,P029,P,NA,NA,5.697,0
M1,79,C172/I01,M,NA,C,C172,P,NA,NA,3.917,0
M1,77,P195/I01,M,NA,P,P195,P,NA,NA,4.217,0.959
M1,76,P201/I01,M,NA,P,P201,P,NA,NA,4.287,0.539
M1,75,P128/I01,M,NA,P,P128,P,NA,NA,4.157,0
M1,74,P176/I01,M,NA,P,P176,P,NA,NA,7.797,3.117
M1,72,P212/I01,M,NA,P,P212,P,NA,NA,3.387,0.439
M1,71,P232/I01,M,NA,P,P232,P,NA,NA,5.897,0.779
M1,70,C027/I01,M,NA,C,C027,P,NA,NA,3.107,0
M1,69,C132/I01,M,NA,C,C132,P,NA,NA,4.777,0
M1,67,C214/I01,M,NA,C,C214,P,NA,NA,3.247,0.839
M1,66,P077/I01,M,NA,P,P077,P,NA,NA,2.827,0
M1,64,C203/I01,M,NA,C,C203,P,NA,NA,3.817,0.269
M1,63,C111/I01,M,NA,C,C111,P,NA,NA,7.557,0.219
M1,62,P136/I01,M,NA,P,P136,P,NA,NA,7.897,0.219
M1,61,C177/I01,M,NA,C,C177,P,NA,NA,7.547,0
M1,60,C086/I01,M,NA,C,C086,P,NA,NA,2.157,0
M1,59,P078/I01,M,NA,P,P078,P,NA,NA,1.217,0
M1,57,C071/I01,M,NA,C,C071,P,NA,NA,3.607,0
M1,56,P092/I01,M,NA,P,P092,P,NA,NA,4.027,0
M1,53,P020/I01,M,NA,P,P020,P,NA,NA,5.257,0
M1,52,P120/I01,M,NA,P,P120,P,NA,NA,4.387,0
M1,51,C108/I01,M,NA,C,C108,P,NA,NA,2.627,0
M12,53,P223/I12,M,NA,P,P223,P,NA,NA,7.687,0
M12,54,C187/I12,M,NA,C,C187,P,NA,NA,5.337,0
M12,55,P166/I12,M,NA,P,P166,P,NA,NA,6.407,0
M12,56,P077/I12,M,NA,P,P077,P,NA,NA,8.267,0
M12,57,P138/I12,M,NA,P,P138,P,NA,NA,6.037,0.179
M12,58,P109/I12,M,NA,P,P109,P,NA,NA,4.407,0
M12,59,P030/I12,M,NA,P,P030,P,NA,NA,6.407,0
M12,60,P195/I12,M,NA,P,P195,P,NA,NA,3.877,0
M12,61,C134/I12,M,NA,C,C134,P,NA,NA,4.297,0
M12,62,P027/I12,M,NA,P,P027,P,NA,NA,6.427,0
M12,63,P136/I12,M,NA,P,P136,P,NA,NA,21.557,0.099
M12,64,C111/I12,M,NA,C,C111,P,NA,NA,8.617,0
M12,65,C203/I12,M,NA,C,C203,P,NA,NA,7.507,0.009
M12,66,C064/I12,M,NA,C,C064,P,NA,NA,6.737,0
M12,67,C137/I12,M,NA,C,C137,P,NA,NA,9.047,0.519
M12,68,C110/I12,M,NA,C,C110,P,NA,NA,20.217,0.109
M12,69,P193/I12,M,NA,P,P193,P,NA,NA,12.547,0
M12,70,C172/I12,M,NA,C,C172,P,NA,NA,10.647,0.339
M12,71,C223/I12,M,NA,C,C223,P,NA,NA,9.847,0.619
M12,72,P232/I12,M,NA,P,P232,P,NA,NA,12.367,0
M12,73,C027/I12,M,NA,C,C027,P,NA,NA,7.547,0.069
M12,74,P020/I12,M,NA,P,P020,P,NA,NA,3.897,0
M12,75,P122/I12,M,NA,P,P122,P,NA,NA,1.787,0
M12,76,P239/I12,M,NA,P,P239,P,NA,NA,3.827,0.079
M12,77,P135/I12,M,NA,P,P135,P,NA,NA,12.807,0
M12,78,C021/I12,M,NA,C,C021,P,NA,NA,5.417,0
M12,79,C114/I12,M,NA,C,C114,P,NA,NA,8.177,0
M12,80,C225/I12,M,NA,C,C225,P,NA,NA,7.037,1.197
M12,81,C101/I12,M,NA,C,C101,P,NA,NA,3.527,0
M12,82,P098/I12,M,NA,P,P098,P,NA,NA,5.427,0.129
M12,83,C126/I12,M,NA,C,C126,P,NA,NA,7.927,0.059
M12,84,P078/I12,M,NA,P,P078,P,NA,NA,7.587,0.779
M12,85,C122/I12,M,NA,C,C122,P,NA,NA,8.617,0
M12,86,P228/I12,M,NA,P,P228,P,NA,NA,12.427,4.056
M12,87,C041/I12,M,NA,C,C041,P,NA,NA,3.527,0
M12,88,P089/I12,M,NA,P,P089,P,NA,NA,7.097,0
M12,89,C208/I12,M,NA,C,C208,P,NA,NA,3.217,0
M12,90,C033/I12,M,NA,C,C033,P,NA,NA,5.957,0
M12,91,P029/I12,M,NA,P,P029,P,NA,NA,16.427,1.367
M12,92,C154/I12,M,NA,C,C154,P,NA,NA,6.917,0
M12,93,C186/I12,M,NA,C,C186,P,NA,NA,15.647,0
M12,94,C024/I12,M,NA,C,C024,P,NA,NA,6.547,0
M12,95,C108/I12,M,NA,C,C108,P,NA,NA,4.907,0
M12,96,P178/I12,M,NA,P,P178,P,NA,NA,4.767,0
M12,97,C219/I12,M,NA,C,C219,P,NA,NA,5.467,0
M12,98,P128/I12,M,NA,P,P128,P,NA,NA,15.227,0.159
M12,99,C226/I12,M,NA,C,C226,P,NA,NA,9.347,0
M12,100,P055/I12,M,NA,P,P055,P,NA,NA,8.097,0
M12,1,P217/I12,M,NA,P,P217,P,NA,NA,13.967,0
M12,2,C086/I12,M,NA,C,C086,P,NA,NA,7.667,0
M12,3,C197/I12,M,NA,C,C197,P,NA,NA,6.917,0
M12,4,P050/I12,M,NA,P,P050,P,NA,NA,8.487,0.469
M12,5,C028/I12,M,NA,C,C028,P,NA,NA,12.647,0.279
M12,6,P137/I12,M,NA,P,P137,P,NA,NA,9.677,1.137
M12,7,C105/I12,M,NA,C,C105,P,NA,NA,0.757,0
M12,8,C198/I12,M,NA,C,C198,P,NA,NA,9.907,0
M12,9,C211/I12,M,NA,C,C211,P,NA,NA,3.037,0
M12,10,P218/I12,M,NA,P,P218,P,NA,NA,6.697,0.169
M12,11,C177/I12,M,NA,C,C177,P,NA,NA,7.157,0.209
M12,12,C022/I12,M,NA,C,C022,P,NA,NA,2.637,1.119
M12,13,C071/I12,M,NA,C,C071,P,NA,NA,9.667,0
M12,14,P087/I12,M,NA,P,P087,P,NA,NA,5.547,0
M12,15,C061/I12,M,NA,C,C061,P,NA,NA,8.877,0.309
M12,16,C224/I12,M,NA,C,C224,P,NA,NA,2.597,0
M12,17,C088/I12,M,NA,C,C088,P,NA,NA,2.897,0
M12,18,C057/I12,M,NA,C,C057,P,NA,NA,11.067,0.249
M12,19,C132/I12,M,NA,C,C132,P,NA,NA,2.707,0.189
M12,20,C145/I12,M,NA,C,C145,P,NA,NA,4.857,0
M12,21,P016/I12,M,NA,P,P016,P,NA,NA,3.907,0
M12,23,P185/I12,M,NA,P,P185,P,NA,NA,10.797,0.659
M12,24,P061/I12,M,NA,P,P061,P,NA,NA,1.567,0
M12,25,P188/I12,M,NA,P,P188,P,NA,NA,9.497,0
M12,26,P212/I12,M,NA,P,P212,P,NA,NA,4.987,0
M12,27,C096/I12,M,NA,C,C096,P,NA,NA,4.757,0
M12,28,C173/I12,M,NA,C,C173,P,NA,NA,2.957,0
M12,29,P021/I12,M,NA,P,P021,P,NA,NA,1.157,0
M12,30,P017/I12,M,NA,P,P017,P,NA,NA,16.217,0
M12,31,P245/I12,M,NA,P,P245,P,NA,NA,5.507,0
M12,32,P086/I12,M,NA,P,P086,P,NA,NA,10.417,0.379
M12,33,C144/I12,M,NA,C,C144,P,NA,NA,6.587,0
M12,34,P069/I12,M,NA,P,P069,P,NA,NA,0,0
M12,35,C075/I12,M,NA,C,C075,P,NA,NA,3.647,0
M12,36,P102/I12,M,NA,P,P102,P,NA,NA,8.037,0
M12,37,P150/I12,M,NA,P,P150,P,NA,NA,5.427,0
M12,38,C214/I12,M,NA,C,C214,P,NA,NA,5.937,0
M12,39,P164/I12,M,NA,P,P164,P,NA,NA,5.617,0
M12,40,C095/I12,M,NA,C,C095,P,NA,NA,3.527,0
M12,41,C151/I12,M,NA,C,C151,P,NA,NA,6.597,0
M12,42,C216/I12,M,NA,C,C216,P,NA,NA,5.037,0.639
M12,43,C238/I12,M,NA,C,C238,P,NA,NA,11.307,0
M12,44,P156/I12,M,NA,P,P156,P,NA,NA,5.907,0.249
M12,45,P233/I12,M,NA,P,P233,P,NA,NA,4.447,0
M12,46,P101/I12,M,NA,P,P101,P,NA,NA,2.737,0
M12,47,P028/I12,M,NA,P,P028,P,NA,NA,1.147,0
M12,48,P120/I12,M,NA,P,P120,P,NA,NA,11.027,0
M12,49,C039/I12,M,NA,C,C039,P,NA,NA,8.747,0.099
M12,50,P183/I12,M,NA,P,P183,P,NA,NA,9.867,0
M6,56,P087/I06,M,NA,P,P087,P,NA,NA,11.717,0
M6,58,C144/I06,M,NA,C,C144,P,NA,NA,16.337,2.886
M6,59,P193/I06,M,NA,P,P193,P,NA,NA,10.807,0.839
M6,60,C173/I06,M,NA,C,C173,P,NA,NA,2.037,0
M6,61,P084/I06,M,NA,P,P084,P,NA,NA,17.177,2.348
M6,63,C114/I06,M,NA,C,C114,P,NA,NA,7.117,0.409
M6,64,C064/I06,M,NA,C,C064,P,NA,NA,14.467,0.319
M6,65,C086/I06,M,NA,C,C086,P,NA,NA,12.137,1.778
M6,66,P150/I06,M,NA,P,P150,P,NA,NA,31.267,0.838
M6,68,P030/I06,M,NA,P,P030,P,NA,NA,6.037,0
M6,69,C211/I06,M,NA,C,C211,P,NA,NA,6.357,0.478
M6,70,P042/I06,M,NA,P,P042,P,NA,NA,11.557,0.539
M6,71,C095/I06,M,NA,C,C095,P,NA,NA,15.917,3.606
M6,72,P135/I06,M,NA,P,P135,P,NA,NA,8.447,2.236
M6,73,P069/I06,M,NA,P,P069,P,NA,NA,20.117,1.738
M6,74,P176/I06,M,NA,P,P176,P,NA,NA,17.817,3.766
M6,75,P218/I06,M,NA,P,P218,P,NA,NA,3.667,0
M6,76,P017/I06,M,NA,P,P017,P,NA,NA,17.367,4.006
M6,77,P217/I06,M,NA,P,P217,P,NA,NA,2.697,0
M6,78,P136/I06,M,NA,P,P136,P,NA,NA,18.597,1.149
M6,79,C033/I06,M,NA,C,C033,P,NA,NA,8.877,2.956
M6,80,P089/I06,M,NA,P,P089,P,NA,NA,9.847,1.359
M6,81,C219/I06,M,NA,C,C219,P,NA,NA,15.767,1.419
M6,82,P212/I06,M,NA,P,P212,P,NA,NA,4.167,0
M6,84,C226/I06,M,NA,C,C226,P,NA,NA,9.417,3.316
M6,85,P181/I06,M,NA,P,P181,P,NA,NA,13.367,3.446
M6,86,P138/I06,M,NA,P,P138,P,NA,NA,19.067,3.776
M6,87,C172/I06,M,NA,C,C172,P,NA,NA,6.107,0.889
M6,89,C225/I06,M,NA,C,C225,P,NA,NA,9.947,1.189
M6,90,P027/I06,M,NA,P,P027,P,NA,NA,5.457,0
M6,91,C108/I06,M,NA,C,C108,P,NA,NA,5.527,0
M6,92,P168/I06,M,NA,P,P168,P,NA,NA,7.627,0
M6,93,C187/I06,M,NA,C,C187,P,NA,NA,7.117,0.169
M6,94,C216/I06,M,NA,C,C216,P,NA,NA,25.077,24.436
M6,95,C122/I06,M,NA,C,C122,P,NA,NA,13.767,1.159
M6,96,C188/I06,M,NA,C,C188,P,NA,NA,13.657,0.639
M6,98,C028/I06,M,NA,C,C028,P,NA,NA,15.017,6.646
M6,99,P028/I06,M,NA,P,P028,P,NA,NA,20.227,1.618
M6,100,C039/I06,M,NA,C,C039,P,NA,NA,15.097,11.094
M6,1,C203/I06,M,NA,C,C203,P,NA,NA,4.587,0.599
M6,2,C223/I06,M,NA,C,C223,P,NA,NA,21.767,0.989
M6,3,P020/I06,M,NA,P,P020,P,NA,NA,11.447,0
M6,4,C126/I06,M,NA,C,C126,P,NA,NA,8.377,0.639
M6,5,P156/I06,M,NA,P,P156,P,NA,NA,17.497,2.396
M6,6,P101/I06,M,NA,P,P101,P,NA,NA,6.567,0
M6,7,C111/I06,M,NA,C,C111,P,NA,NA,11.557,0
M6,8,C132/I06,M,NA,C,C132,P,NA,NA,6.587,0.369
M6,9,C214/I06,M,NA,C,C214,P,NA,NA,6.497,0.459
M6,10,C198/I06,M,NA,C,C198,P,NA,NA,11.557,0.959
M6,11,C137/I06,M,NA,C,C137,P,NA,NA,6.237,0.649
M6,12,C021/I06,M,NA,C,C021,P,NA,NA,16.457,2.736
M6,13,P185/I06,M,NA,P,P185,P,NA,NA,11.237,0.979
M6,14,P029/I06,M,NA,P,P029,P,NA,NA,5.877,0.139
M6,15,C215/I06,M,NA,C,C215,P,NA,NA,10.537,0.819
M6,16,P077/I06,M,NA,P,P077,P,NA,NA,7.627,0.299
M6,17,P098/I06,M,NA,P,P098,P,NA,NA,4.207,0.189
M6,18,P232/I06,M,NA,P,P232,P,NA,NA,15.037,1.139
M6,19,P223/I06,M,NA,P,P223,P,NA,NA,5.527,0.059
M6,20,P201/I06,M,NA,P,P201,P,NA,NA,2.837,0
M6,21,C197/I06,M,NA,C,C197,P,NA,NA,5.177,0.009
M6,22,C088/I06,M,NA,C,C088,P,NA,NA,4.977,0
M6,23,P021/I06,M,NA,P,P021,P,NA,NA,6.237,0
M6,24,C105/I06,M,NA,C,C105,P,NA,NA,3.917,0
M6,25,C135/I06,M,NA,C,C135,P,NA,NA,8.477,0.079
M6,26,C186/I06,M,NA,C,C186,P,NA,NA,2.777,0.449
M6,27,C027/I06,M,NA,C,C027,P,NA,NA,6.407,0
M6,28,P078/I06,M,NA,P,P078,P,NA,NA,16.097,2.726
M6,29,P109/I06,M,NA,P,P109,P,NA,NA,4.257,0.649
M6,30,P120/I06,M,NA,P,P120,P,NA,NA,8.657,0.669
M6,31,P195/I06,M,NA,P,P195,P,NA,NA,4.277,0
M6,32,P183/I06,M,NA,P,P183,P,NA,NA,9.397,0
M6,33,C101/I06,M,NA,C,C101,P,NA,NA,5.807,0.249
M6,34,P239/I06,M,NA,P,P239,P,NA,NA,7.607,1.409
M6,35,C057/I06,M,NA,C,C057,P,NA,NA,7.677,0
M6,36,C224/I06,M,NA,C,C224,P,NA,NA,6.517,2.976
M6,37,P144/I06,M,NA,P,P144,P,NA,NA,10.387,0.879
M6,38,P102/I06,M,NA,P,P102,P,NA,NA,12.927,0.069
M6,39,P128/I06,M,NA,P,P128,P,NA,NA,4.517,0
M6,40,C071/I06,M,NA,C,C071,P,NA,NA,5.577,0
M6,41,P188/I06,M,NA,P,P188,P,NA,NA,7.137,0
M6,42,C096/I06,M,NA,C,C096,P,NA,NA,8.567,0.599
M6,43,C134/I06,M,NA,C,C134,P,NA,NA,27.297,0.639
M6,44,P086/I06,M,NA,P,P086,P,NA,NA,5.297,0
M6,45,C145/I06,M,NA,C,C145,P,NA,NA,17.727,0
M6,46,C024/I06,M,NA,C,C024,P,NA,NA,9.557,0.099
M6,47,P092/I06,M,NA,P,P092,P,NA,NA,5.607,0.259
M6,48,C177/I06,M,NA,C,C177,P,NA,NA,12.997,1.956
M6,49,P166/I06,M,NA,P,P166,P,NA,NA,9.177,1.078
M6,50,P055/I06,M,NA,P,P055,P,NA,NA,8.707,0.279
M4,52,P098/I04,M,NA,P,P098,P,NA,NA,13.297,5.584
M4,50,P021/I04,M,NA,P,P021,P,NA,NA,12.897,0.049
M4,53,P138/I04,M,NA,P,P138,P,NA,NA,15.107,4.736
M4,54,P195/I04,M,NA,P,P195,P,NA,NA,16.367,1.008
M4,55,P101/I04,M,NA,P,P101,P,NA,NA,15.567,0.399
M4,58,P128/I04,M,NA,P,P128,P,NA,NA,12.457,1.607
M4,60,P168/I04,M,NA,P,P168,P,NA,NA,13.167,3.156
M4,61,C122/I04,M,NA,C,C122,P,NA,NA,15.147,3.384
M4,62,C028/I04,M,NA,C,C028,P,NA,NA,7.117,0.099
M4,63,P030/I04,M,NA,P,P030,P,NA,NA,12.877,0.359
M4,64,C111/I04,M,NA,C,C111,P,NA,NA,12.157,0
M4,65,P239/I04,M,NA,P,P239,P,NA,NA,9.687,4.286
M4,66,C134/I04,M,NA,C,C134,P,NA,NA,10.487,8.956
M4,67,C197/I04,M,NA,C,C197,P,NA,NA,7.417,1.687
M4,68,C033/I04,M,NA,C,C033,P,NA,NA,8.367,3.386
M4,69,C223/I04,M,NA,C,C223,P,NA,NA,9.967,3.716
M4,71,C027/I04,M,NA,C,C027,P,NA,NA,19.877,0.269
M4,72,P144/I04,M,NA,P,P144,P,NA,NA,15.637,5.974
M4,73,C186/I04,M,NA,C,C186,P,NA,NA,10.707,1.917
M4,74,C039/I04,M,NA,C,C039,P,NA,NA,11.417,6.056
M4,75,P086/I04,M,NA,P,P086,P,NA,NA,11.357,1.506
M4,76,C021/I04,M,NA,C,C021,P,NA,NA,14.127,11.774
M4,77,P042/I04,M,NA,P,P042,P,NA,NA,11.857,5.696
M4,78,P212/I04,M,NA,P,P212,P,NA,NA,23.077,1.279
M4,79,P150/I04,M,NA,P,P150,P,NA,NA,12.287,3.506
M4,80,P217/I04,M,NA,P,P217,P,NA,NA,5.287,1.367
M4,81,C126/I04,M,NA,C,C126,P,NA,NA,17.597,2.117
M4,82,C225/I04,M,NA,C,C225,P,NA,NA,10.837,3.036
M4,83,P020/I04,M,NA,P,P020,P,NA,NA,13.487,6.006
M4,84,P055/I04,M,NA,P,P055,P,NA,NA,11.307,1.577
M4,85,P027/I04,M,NA,P,P027,P,NA,NA,10.227,0.439
M4,86,P156/I04,M,NA,P,P156,P,NA,NA,18.067,1.886
M4,87,C188/I04,M,NA,C,C188,P,NA,NA,11.317,2.386
M4,88,C024/I04,M,NA,C,C024,P,NA,NA,14.297,4.546
M4,89,C071/I04,M,NA,C,C071,P,NA,NA,11.877,1.449
M4,90,P028/I04,M,NA,P,P028,P,NA,NA,10.187,3.916
M4,91,P102/I04,M,NA,P,P102,P,NA,NA,12.087,1.518
M4,92,P232/I04,M,NA,P,P232,P,NA,NA,6.787,6.136
M4,93,C064/I04,M,NA,C,C064,P,NA,NA,11.047,0.659
M4,94,C215/I04,M,NA,C,C215,P,NA,NA,5.967,1.887
M4,95,P087/I04,M,NA,P,P087,P,NA,NA,7.247,1.589
M4,96,P017/I04,M,NA,P,P017,P,NA,NA,12.877,3.466
M4,97,P181/I04,M,NA,P,P181,P,NA,NA,11.407,4.066
M4,98,P166/I04,M,NA,P,P166,P,NA,NA,14.107,4.246
M4,99,C224/I04,M,NA,C,C224,P,NA,NA,12.517,4.588
M4,100,C211/I04,M,NA,C,C211,P,NA,NA,15.227,4.766
M4,2,C057/I04,M,NA,C,C057,P,NA,NA,14.137,1.568
M4,4,P029/I04,M,NA,P,P029,P,NA,NA,8.817,0.639
M4,17,C088/I04,M,NA,C,C088,P,NA,NA,8.417,1.326
M4,5,C132/I04,M,NA,C,C132,P,NA,NA,10.547,0.599
